index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.welt.de/wirtschaft/plus249845678/Oekostrom-EEG-Kosten-Jetzt-droht-Habeck-ein-noch-groesseres-Milliardenloch.html,https://www.welt.de/wirtschaft/plus249845678/Oekostrom-EEG-Kosten-Jetzt-droht-Habeck-ein-noch-groesseres-Milliardenloch.html,0,www.welt.de,"17 statt 7,8 Milliarden Euro – Wird Ökostrom noch teurer für den Steuerzahler?","Die Strompreise sinken, doch das hat auch negative Folgen: Die EEG-Kosten für Solar- und Windstrom steigen deutlich an. Die Netzbetreiber haben bereits vor einem Milliardenloch gewarnt. Doch die FDP hält deutlich höhere Summen für möglich – die der Steuerzahl…",https://img.welt.de/img/wirtschaft/mobile249846104/0341359497-ci16x9-w1200-fnov-fpotl-fpi157750653/Solar-energy-field-and-wind-turbines-during-a-summer-sunrise.jpg,2024-02-01T04:03:10Z,,"Die WELT als ePaper: Die vollständige Ausgabe steht Ihnen bereits am Vorabend zur Verfügung so sind Sie immer hochaktuell informiert. Weitere Informationen: http://epaper.welt.de 
 Der Kurz-Link die… [+49 chars]",,de,'Solar'
https://www.focus.de/finanzen/news/eu-foerderbank-mehr-geld-in-deutsche-klima-und-zukunftsprojekte_id_259628590.html,https://www.focus.de/finanzen/news/eu-foerderbank-mehr-geld-in-deutsche-klima-und-zukunftsprojekte_id_259628590.html,0,www.focus.de,EU-Förderbank - Mehr Geld in deutsche Klima- und Zukunftsprojekte,"Windenergie, Züge, Wasserkraft: Die EU-Förderbank investiert 2023 mehr in Deutschland als zuvor. Bestimmte Projekte überwiegen deutlich.",https://p6.focus.de/img/finanzen/news/id_259628588/geld-wurde-unter-anderem-fuer-neue-zuege-fuer-die-s-bahn-muenchen-bereitgestellt..jpg?im=Crop%3D%280%2C172%2C2048%2C1024%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=64cd4a2b85e9496b4231833a10921cb0075ff61ee6956b28899743fbc9ff1882,2024-02-01T06:35:04Z,,"Die Europäische Investitionsbank (EIB) hat 2023 in Deutschland mehr investiert als in den Vorjahren. 8,6 Milliarden Euro stellte die EU-Förderbank im vergangenen Jahr für Projekte in der Bundesrepubl… [+1463 chars]",,de,'Erneuerbare'
https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/energiewende-neue-wasserstoff-anlage-entsteht-in-niedersachsen-2402-181763.html&referer=https://t.co/9aa9a9ce83,https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/energiewende-neue-wasserstoff-anlage-entsteht-in-niedersachsen-2402-181763.html&referer=https://t.co/9aa9a9ce83,0,www.golem.de,Energiewende: Neue Wasserstoff-Anlage entsteht in Niedersachsen,"Niedersachsen will Vorreiter bei Wasserstoff in Deutschland werden. (Wasserstoff, Erneuerbare Energien)",,2024-02-01T09:17:01Z,,"Besuchen Sie Golem.de wie gewohnt mit Werbung und Tracking,
 indem Sie der Nutzung aller Cookies zustimmen.
 Details zum Tracking finden Sie im Privacy Center.
Skript wurde nicht geladen. Informat… [+607 chars]",,de,'Erneuerbare'
"https://www.gamestar.de/artikel/waschmaschine-haier-bosch-guenstig-waschen-angebot-energieeffizient,3407777.html","https://www.gamestar.de/artikel/waschmaschine-haier-bosch-guenstig-waschen-angebot-energieeffizient,3407777.html",0,www.gamestar.de,Deals: Waschmaschine - Waschlust statt Frust - Diese Maschine ist um die Hälfte reduziert! [Anzeige],"Diese Waschmaschine überzeugt mit Qualität, Energieeffizienz, Fokus auf Hygiene und Verzicht auf überflüssige Zusatzfunktionen. Bei MediaMarkt bekommt ihr sie gerade für 50% günstiger!",https://images.cgames.de/images/gamestar/4/haier-waschmaschine-teaser_6274060.jpg,2024-02-01T09:45:00Z,,"Die HAIER HW80-BP1439N - eine Waschmaschine, die nicht nur sparsam ist, sondern auch durch ihre Langlebigkeit überzeugt.
Habt ihr euch je den Wunsch erfüllt, dass eure Waschmaschine nicht nur effizi… [+3079 chars]",,de,'Energieeffizienz'
https://stadt-bremerhaven.de/solar-zendure-hub-2000-startet/,https://stadt-bremerhaven.de/solar-zendure-hub-2000-startet/,0,stadt-bremerhaven.de,Solar: Zendure Hub 2000 startet,"Zendure, das Unternehmen hinter den Solar-Lösungen, hat seinen Hub 2000 vorgestellt. Dieses „1.800 W Dual MPPT“-System erfüllt die in Deutschland angekündigten Regelungen und ermöglicht eine Erweiterung der Solarmodulkapazität auf bis zu 2.400 W. So kann die …",https://stadt-bremerhaven.de/wp-content/uploads/2024/02/zendure-hub-2000.jpg,2024-02-01T10:57:59Z,,"Zendure, das Unternehmen hinter den Solar-Lösungen, hat seinen Hub 2000 vorgestellt. Dieses „1.800 W Dual MPPT“-System erfüllt die in Deutschland angekündigten Regelungen und ermöglicht eine Erweiter… [+1881 chars]",,de,'Solar'
https://www.zeit.de/news/2024-02/01/land-foerdert-ausbau-von-ladesaeulen-an-mehrfamilienhaeusern,https://www.zeit.de/news/2024-02/01/land-foerdert-ausbau-von-ladesaeulen-an-mehrfamilienhaeusern,0,www.zeit.de,Alternativ-Energien: Land fördert Ausbau von Ladesäulen an Mehrfamilienhäusern,Hier finden Sie Informationen zu dem Thema „Alternativ-Energien“. Lesen Sie jetzt „Land fördert Ausbau von Ladesäulen an Mehrfamilienhäusern“.,https://img.zeit.de/news/2024-02/01/land-foerdert-ausbau-von-ladesaeulen-an-mehrfamilienhaeusern-image-group/wide__1300x731,2024-02-01T11:13:03Z,,Beim Ausbau der Ladesäulen für Elektrofahrzeuge legt die schwarz-grüne Landesregierung in diesem Jahr einen Schwerpunkt auf Mehrfamilienhäuser. Ab sofort könnten wieder Förderanträge für Ladepunkte g… [+3045 chars],,de,'Ausbau'
https://kaernten.orf.at/stories/3243092/,https://kaernten.orf.at/stories/3243092/,0,kaernten.orf.at,Unterschiedliche Positionen zu Energiewende,"Im Kärntner Landtag ist am Donnerstag in der Aktuellen Stunde über die Energiewende debattiert worden. Die Positionen könnten nicht unterschiedlicher sein. Die FPÖ meint, es sei keine Energiewende nötig, für die anderen Parteien brennt bereits der Hut.",https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2024%2F05%2F41%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2092537_master_790441_landtag_1__08712_00_00_00_00.jpg%3Fs%3D2884f0a10288abce161aa6b2cb0f293f238f154a,2024-02-01T11:24:54Z,,"Wer keine Energiewende braucht, der ist für Atomstrom und wer für Atomstrom ist, der ist von gestern. So brachte der Abgeordnete Herbert Gaggl die Position der ÖVP zur Energiewende auf den Punkt. Gan… [+2132 chars]",,de,'Energiewende'
https://www.zeit.de/news/2024-02/01/erzbistum-freiburg-investiert-in-solaranlagen,https://www.zeit.de/news/2024-02/01/erzbistum-freiburg-investiert-in-solaranlagen,0,www.zeit.de,Klimaneutralität: Erzbistum Freiburg investiert in Solaranlagen,Hier finden Sie Informationen zu dem Thema „Klimaneutralität“. Lesen Sie jetzt „Erzbistum Freiburg investiert in Solaranlagen“.,https://img.zeit.de/news/2024-02/01/erzbistum-freiburg-investiert-in-solaranlagen-image-group/wide__1300x731,2024-02-01T12:27:53Z,,Das Erzbistum Freiburg investiert in den kommenden zehn Jahren zusammen rund 120 Millionen Euro in Solaranlagen auf Kirchengebäuden. «Wir wollen als Erzdiözese im nächsten Jahrzehnt klimaneutral sein… [+1860 chars],,de,'Solar'
https://www.n-tv.de/technik/Gute-Solarstromspeicher-sind-schwer-zu-erkennen-article24705083.html,https://www.n-tv.de/technik/Gute-Solarstromspeicher-sind-schwer-zu-erkennen-article24705083.html,0,www.n-tv.de,Hersteller scheuen Vergleich: Gute Solarstromspeicher sind schwer zu erkennen,"Die HTW Berlin vergleicht 20 Solarstromspeicher für Eigenheime. 16 Lösungen weisen eine sehr gute Energieeffizienz auf, drei Geräte können wegen hoher Umwandlungs- und Stand-by-Verluste nicht überzeugen. Viele Hersteller kneifen allerdings und reichen keine P…",https://bilder4.n-tv.de/img/incoming/crop24705295/5081328662-cImg_16_9-w1200/Solaranlage-HTW.jpg,2024-02-01T14:04:07Z,https://web.archive.org/web/20240201162232/https://www.n-tv.de/technik/Gute-Solarstromspeicher-sind-schwer-zu-erkennen-article24705083.html,"Die HTW Berlin vergleicht 20 Solarstromspeicher für Eigenheime. 16 Lösungen weisen eine sehr gute Energieeffizienz auf, drei Geräte können wegen hoher Umwandlungs- und Stand-by-Verluste nicht überzeu… [+4048 chars]",,de,'Energieeffizienz'
https://www.focus.de/finanzen/steuern/rund-200-milliarden-euro-zusaetzlich-notwendig-kosten-fuer-netzausbau-steigen-doch-ihre-abgaben-bleiben-fast-gleich_id_259608878.html,https://www.focus.de/finanzen/steuern/rund-200-milliarden-euro-zusaetzlich-notwendig-kosten-fuer-netzausbau-steigen-doch-ihre-abgaben-bleiben-fast-gleich_id_259608878.html,0,www.focus.de,"Rund 200 Milliarden Euro zusätzlich notwendig - Kosten für Netzausbau steigen immens, doch wie teuer wird es für den Einzelnen?","Für die Energiewende müssen auch die Stromnetze ausgebaut werden, was Hunderte Milliarden Euro kostet. Auch wenn die Bundesnetzagentur jetzt mit höheren Kosten rechnet, steigen die Netzentgelte für Verbraucher dadurch kaum – Stand jetzt jedenfalls.Von FOCUS-o…",https://p6.focus.de/img/fotos/id_259580393/stromnetzausbau.jpg?im=Crop%3D%280%2C0%2C3488%2C1742%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=8e47fc2de0172fddf70a9818429db4d38baf4b3660248e44775bf1d4cd2c79ac,2024-02-01T14:44:35Z,,"<ul><li>
Kommentare</li><li>
E-Mail</li><li>
Teilen</li><li>
Mehr</li><li>
Twitter</li><li>
Drucken</li><li>
Feedback</li><li>
Fehler meldenSie haben einen Fehler gefunden?
Bitte markieren S… [+4869 chars]",,de,'Energiewende'
